observation,name,date,time
24,TUVT11170327,8/8/2018,12:37:54
25,TUVT20040435,8/8/2018,09:00:30
1,TFIT16280428,9/8/2018,09:14:14
2,TUVT11170327,9/8/2018,09:47:47
3,TFIT08261125,9/8/2018,08:27:45
4,TUVT17230223,9/8/2018,10:21:39
5,TFIT16300632,9/8/2018,08:09:32
6,TUVT20040435,9/8/2018,11:34:04
7,TFIT08261125,9/8/2018,12:05:52
8,TUVT17230223,9/8/2018,08:32:13
9,TUVT20040435,9/8/2018,08:56:38
10,TUVT17230223,9/8/2018,08:46:07
11,TUVT06170419,9/8/2018,10:34:32
12,TFIT16180930,9/8/2018,09:26:44
13,TFIT15240720,9/8/2018,08:55:36
14,TUVT20250333,9/8/2018,12:12:54
15,TUVT10100321,9/8/2018,11:45:47
16,TUVT11070525,9/8/2018,11:50:34
17,TFIT16240724,9/8/2018,08:40:46
18,TFIT06211118,9/8/2018,12:35:54
19,TFIT06110919,9/8/2018,08:12:00
20,TFIT11241018,9/8/2018,10:05:25
21,TUVT06170419,9/8/2018,10:17:53
22,TUVT20250333,9/8/2018,11:16:19
23,TUVT11170327,9/8/2018,12:54:56
24,TUVT10100321,9/8/2018,10:57:43
25,TUVT20040435,9/8/2018,09:27:34
1,TUVT17230223,10/8/2018,12:03:19
2,TFIT16280428,10/8/2018,08:15:20
3,TFIT08261125,10/8/2018,08:07:42
4,TUVT11170327,10/8/2018,08:15:16
5,TFIT16300632,10/8/2018,08:46:20
6,TUVT20040435,10/8/2018,08:18:08
7,TUVT17230223,10/8/2018,08:41:12
8,TFIT08261125,10/8/2018,09:32:27
9,TFIT08261125,10/8/2018,12:37:44
10,TFIT08261125,10/8/2018,09:16:05
11,TFIT15240720,10/8/2018,08:42:51
12,TFIT16180930,10/8/2018,08:49:27
13,TUVT06170419,10/8/2018,09:30:44
14,TFIT11241018,10/8/2018,11:36:49
15,TFIT06211118,10/8/2018,09:49:53
16,TFIT16240724,10/8/2018,08:02:52
17,TUVT11070525,10/8/2018,08:41:47
18,TFIT10040522,10/8/2018,12:23:17
19,TFIT15260826,10/8/2018,12:12:04
20,TUVT10100321,10/8/2018,11:22:00
21,TUVT11070525,10/8/2018,09:02:21
22,TUVT10100321,10/8/2018,09:42:23
23,TUVT17230223,10/8/2018,09:22:44
24,TUVT06170419,10/8/2018,10:20:56
25,TUVT20250333,10/8/2018,08:48:26
1,TUVT17230223,13/8/2018,08:51:17
2,TUVT11170327,13/8/2018,12:00:53
3,TFIT08261125,13/8/2018,11:17:53
4,TFIT16280428,13/8/2018,12:38:52
5,TUVT20040435,13/8/2018,08:43:26
6,TFIT16300632,13/8/2018,12:15:38
7,TFIT16300632,13/8/2018,10:13:47
8,TFIT08261125,13/8/2018,10:00:12
9,TUVT17230223,13/8/2018,11:38:53
10,TFIT16280428,13/8/2018,12:06:36
11,TFIT06110919,13/8/2018,09:02:02
12,TUVT10100321,13/8/2018,08:54:20
13,TFIT10040522,13/8/2018,11:15:18
14,TFIT15240720,13/8/2018,10:33:58
15,TFIT15260826,13/8/2018,10:43:33
16,TUVT06170419,13/8/2018,08:56:25
17,TUVT11070525,13/8/2018,09:17:28
18,TFIT16240724,13/8/2018,09:52:34
19,TFIT06211118,13/8/2018,08:57:37
20,TFIT16180930,13/8/2018,10:45:48
21,TUVT11070525,13/8/2018,12:21:28
22,TUVT17230223,13/8/2018,08:01:17
23,TUVT20040435,13/8/2018,12:41:30
24,TUVT11170327,13/8/2018,09:11:43
25,TUVT10100321,13/8/2018,09:27:55
1,TFIT08261125,14/8/2018,10:09:20
2,TUVT17230223,14/8/2018,11:13:20
3,TUVT20040435,14/8/2018,11:13:09
4,TFIT16280428,14/8/2018,08:07:18
5,TFIT16300632,14/8/2018,11:35:34
6,TUVT11170327,14/8/2018,09:36:13
7,TUVT20040435,14/8/2018,12:55:31
8,TFIT08261125,14/8/2018,09:26:43
9,TUVT20040435,14/8/2018,08:43:02
10,TFIT08261125,14/8/2018,09:20:39
11,TUVT20250333,14/8/2018,12:22:01
12,TFIT15260826,14/8/2018,10:37:19
13,TUVT11070525,14/8/2018,11:19:54
14,TUVT10100321,14/8/2018,11:05:08
15,TFIT15240720,14/8/2018,08:05:42
16,TFIT16240724,14/8/2018,09:22:40
17,TFIT06110919,14/8/2018,11:14:04
18,TFIT10040522,14/8/2018,09:51:40
19,TUVT06170419,14/8/2018,08:02:34
20,TFIT11241018,14/8/2018,08:39:02
21,TUVT06170419,14/8/2018,10:51:03
22,TUVT11170327,14/8/2018,11:33:40
23,TUVT10100321,14/8/2018,10:04:01
24,TUVT20250333,14/8/2018,12:27:37
25,TUVT11070525,14/8/2018,11:46:14
1,TFIT16280428,15/8/2018,11:30:58
2,TUVT20040435,15/8/2018,12:28:15
3,TUVT17230223,15/8/2018,11:58:04
4,TUVT11170327,15/8/2018,12:12:23
5,TFIT08261125,15/8/2018,11:15:35
6,TFIT16300632,15/8/2018,10:21:27
7,TUVT11170327,15/8/2018,08:12:35
8,TFIT08261125,15/8/2018,10:32:59
9,TUVT17230223,15/8/2018,12:08:40
10,TFIT16300632,15/8/2018,11:12:05
11,TUVT20250333,15/8/2018,11:53:19
12,TFIT11241018,15/8/2018,11:11:56
13,TFIT10040522,15/8/2018,12:48:54
14,TUVT06170419,15/8/2018,09:05:41
15,TFIT16180930,15/8/2018,11:37:16
16,TFIT06110919,15/8/2018,10:36:27
17,TUVT10100321,15/8/2018,08:56:39
18,TFIT16240724,15/8/2018,12:08:56
19,TFIT15240720,15/8/2018,12:50:44
20,TUVT11070525,15/8/2018,08:18:32
21,TUVT10100321,15/8/2018,12:51:41
22,TUVT17230223,15/8/2018,10:07:26
23,TUVT20040435,15/8/2018,11:14:07
24,TUVT11170327,15/8/2018,08:24:29
25,TUVT20250333,15/8/2018,12:39:24
1,TUVT17230223,16/8/2018,12:28:06
2,TFIT16300632,16/8/2018,09:26:30
3,TUVT11170327,16/8/2018,09:42:39
4,TFIT16280428,16/8/2018,09:14:21
5,TUVT20040435,16/8/2018,10:20:27
6,TFIT08261125,16/8/2018,10:55:35
7,TUVT17230223,16/8/2018,12:06:52
8,TFIT16300632,16/8/2018,12:35:11
9,TUVT11170327,16/8/2018,09:04:45
10,TUVT11170327,16/8/2018,10:29:54
11,TUVT11070525,16/8/2018,11:45:01
12,TFIT16180930,16/8/2018,12:58:58
13,TFIT06110919,16/8/2018,08:47:16
14,TFIT10040522,16/8/2018,08:44:50
15,TFIT11241018,16/8/2018,09:02:51
16,TFIT15260826,16/8/2018,11:55:38
17,TFIT06211118,16/8/2018,12:12:30
18,TUVT20250333,16/8/2018,11:24:59
19,TUVT06170419,16/8/2018,08:44:16
20,TUVT10100321,16/8/2018,08:05:51
21,TUVT11070525,16/8/2018,10:33:33
22,TUVT10100321,16/8/2018,09:23:54
23,TUVT11170327,16/8/2018,08:44:16
24,TUVT20040435,16/8/2018,11:54:26
25,TUVT17230223,16/8/2018,08:15:08
1,TUVT17230223,17/8/2018,09:53:33
2,TUVT11170327,17/8/2018,08:33:55
3,TFIT16280428,17/8/2018,09:35:39
4,TFIT08261125,17/8/2018,09:07:35
5,TFIT16300632,17/8/2018,10:16:45
6,TUVT20040435,17/8/2018,11:56:50
7,TFIT08261125,17/8/2018,09:34:19
8,TUVT11170327,17/8/2018,11:20:58
9,TFIT16300632,17/8/2018,09:16:05
10,TFIT16300632,17/8/2018,10:10:09
11,TFIT06110919,17/8/2018,09:02:37
12,TFIT11241018,17/8/2018,08:04:13
13,TFIT10040522,17/8/2018,10:30:24
14,TFIT15260826,17/8/2018,12:30:33
15,TUVT06170419,17/8/2018,08:01:00
16,TFIT16240724,17/8/2018,11:23:58
17,TUVT20250333,17/8/2018,12:39:04
18,TFIT15240720,17/8/2018,09:12:02
19,TFIT16180930,17/8/2018,09:41:10
20,TUVT10100321,17/8/2018,12:56:48
21,TUVT11070525,17/8/2018,08:58:24
22,TUVT06170419,17/8/2018,12:18:16
23,TUVT20040435,17/8/2018,10:36:56
24,TUVT10100321,17/8/2018,09:10:19
25,TUVT11170327,17/8/2018,11:54:58
1,TUVT11170327,21/8/2018,09:48:54
2,TFIT16300632,21/8/2018,09:19:11
3,TUVT20040435,21/8/2018,09:01:54
4,TFIT08261125,21/8/2018,12:03:09
5,TFIT16280428,21/8/2018,10:58:48
6,TUVT17230223,21/8/2018,08:52:19
7,TUVT20040435,21/8/2018,08:16:52
8,TUVT11170327,21/8/2018,12:24:32
9,TUVT20040435,21/8/2018,10:11:08
10,TUVT20040435,21/8/2018,11:37:18
11,TFIT15240720,21/8/2018,11:40:25
12,TFIT16180930,21/8/2018,09:43:58
13,TUVT06170419,21/8/2018,11:01:58
14,TFIT16240724,21/8/2018,08:03:50
15,TFIT06211118,21/8/2018,10:30:14
16,TUVT20250333,21/8/2018,10:25:06
17,TFIT11241018,21/8/2018,11:25:23
18,TUVT10100321,21/8/2018,11:08:02
19,TFIT15260826,21/8/2018,12:01:24
20,TFIT06110919,21/8/2018,09:32:06
21,TUVT06170419,21/8/2018,08:35:14
22,TUVT11070525,21/8/2018,10:19:58
23,TUVT20250333,21/8/2018,12:01:20
24,TUVT20040435,21/8/2018,12:34:45
25,TUVT17230223,21/8/2018,11:15:35
1,TFIT16300632,22/8/2018,08:31:35
2,TFIT08261125,22/8/2018,09:06:25
3,TUVT20040435,22/8/2018,09:48:52
4,TUVT17230223,22/8/2018,12:11:21
5,TFIT16300632,22/8/2018,08:02:12
6,TFIT16280428,22/8/2018,10:23:26
7,TUVT11170327,22/8/2018,10:37:17
8,TFIT16300632,22/8/2018,12:36:28
9,TFIT16300632,22/8/2018,12:26:46
10,TFIT08261125,22/8/2018,10:20:38
11,TFIT06110919,22/8/2018,10:35:32
12,TUVT06170419,22/8/2018,11:31:28
13,TUVT11070525,22/8/2018,11:05:34
14,TUVT10100321,22/8/2018,09:07:24
15,TFIT16240724,22/8/2018,08:02:02
16,TFIT16180930,22/8/2018,12:25:01
17,TFIT06211118,22/8/2018,08:24:38
18,TFIT15260826,22/8/2018,08:55:00
19,TFIT15240720,22/8/2018,08:19:36
20,TFIT10040522,22/8/2018,09:43:08
21,TUVT20040435,22/8/2018,10:46:25
22,TUVT11070525,22/8/2018,12:49:02
23,TUVT10100321,22/8/2018,11:14:27
24,TUVT06170419,22/8/2018,09:20:37
25,TUVT20250333,22/8/2018,12:08:58
1,TUVT20040435,23/8/2018,09:23:37
2,TFIT08261125,23/8/2018,10:29:48
3,TUVT11170327,23/8/2018,12:34:04
4,TFIT16300632,23/8/2018,10:13:17
5,TFIT16280428,23/8/2018,08:48:41
6,TUVT17230223,23/8/2018,10:52:56
7,TUVT11170327,23/8/2018,11:56:32
8,TUVT11170327,23/8/2018,11:20:06
9,TFIT08261125,23/8/2018,12:35:37
10,TUVT20040435,23/8/2018,10:56:02
11,TFIT10040522,23/8/2018,08:46:13
12,TFIT15260826,23/8/2018,12:51:14
13,TUVT11070525,23/8/2018,12:24:08
14,TUVT10100321,23/8/2018,08:43:47
15,TFIT15240720,23/8/2018,10:32:55
16,TFIT16180930,23/8/2018,10:01:08
17,TUVT06170419,23/8/2018,10:27:33
18,TFIT06110919,23/8/2018,08:11:28
19,TFIT16240724,23/8/2018,08:17:24
20,TFIT06211118,23/8/2018,10:10:25
21,TUVT20040435,23/8/2018,11:27:22
22,TUVT20250333,23/8/2018,12:14:21
23,TUVT17230223,23/8/2018,08:24:07
24,TUVT11070525,23/8/2018,08:38:32
25,TUVT11170327,23/8/2018,12:32:11
1,TUVT17230223,24/8/2018,12:17:31
2,TUVT11170327,24/8/2018,10:12:09
3,TFIT16300632,24/8/2018,08:17:04
4,TFIT08261125,24/8/2018,08:49:22
5,TFIT16280428,24/8/2018,12:58:12
6,TUVT20040435,24/8/2018,10:42:40
7,TFIT08261125,24/8/2018,10:14:05
8,TFIT16300632,24/8/2018,11:53:08
9,TFIT16300632,24/8/2018,09:22:06
10,TFIT16280428,24/8/2018,10:17:41
11,TFIT16240724,24/8/2018,11:45:14
12,TFIT15260826,24/8/2018,10:35:26
13,TFIT10040522,24/8/2018,10:00:00
14,TUVT20250333,24/8/2018,11:10:31
15,TFIT16180930,24/8/2018,11:40:49
16,TFIT06110919,24/8/2018,09:57:06
17,TFIT15240720,24/8/2018,11:07:00
18,TFIT11241018,24/8/2018,12:22:36
19,TUVT10100321,24/8/2018,11:43:36
20,TFIT06211118,24/8/2018,12:26:35
21,TUVT20250333,24/8/2018,08:50:05
22,TUVT11170327,24/8/2018,08:04:03
23,TUVT06170419,24/8/2018,09:34:45
24,TUVT11070525,24/8/2018,10:40:03
25,TUVT10100321,24/8/2018,10:32:34
1,TUVT17230223,27/8/2018,11:59:39
2,TUVT11170327,27/8/2018,08:23:25
3,TFIT16300632,27/8/2018,12:51:10
4,TFIT08261125,27/8/2018,10:26:48
5,TUVT20040435,27/8/2018,11:54:39
6,TFIT16280428,27/8/2018,12:31:51
7,TUVT17230223,27/8/2018,12:47:25
8,TFIT16280428,27/8/2018,10:48:10
9,TFIT16300632,27/8/2018,09:36:28
10,TUVT20040435,27/8/2018,10:02:19
11,TUVT10100321,27/8/2018,09:05:08
12,TUVT20250333,27/8/2018,08:54:04
13,TFIT06110919,27/8/2018,08:00:35
14,TFIT15260826,27/8/2018,11:05:26
15,TFIT11241018,27/8/2018,10:19:30
16,TFIT06211118,27/8/2018,12:38:36
17,TUVT11070525,27/8/2018,08:05:50
18,TFIT10040522,27/8/2018,10:34:49
19,TFIT16180930,27/8/2018,11:12:46
20,TUVT06170419,27/8/2018,09:51:16
21,TUVT11170327,27/8/2018,12:43:32
22,TUVT20040435,27/8/2018,09:17:27
23,TUVT20250333,27/8/2018,11:30:57
24,TUVT06170419,27/8/2018,11:44:49
25,TUVT11070525,27/8/2018,10:10:01
1,TFIT16280428,28/8/2018,10:46:37
2,TFIT16300632,28/8/2018,08:28:48
3,TUVT20040435,28/8/2018,09:19:24
4,TUVT11170327,28/8/2018,11:26:56
5,TUVT17230223,28/8/2018,09:11:32
6,TFIT08261125,28/8/2018,08:20:50
7,TUVT20040435,28/8/2018,09:29:57
8,TFIT16300632,28/8/2018,09:04:46
9,TFIT16300632,28/8/2018,11:26:34
10,TUVT17230223,28/8/2018,12:37:32
11,TFIT16180930,28/8/2018,12:15:06
12,TFIT16240724,28/8/2018,08:01:00
13,TFIT06110919,28/8/2018,11:16:09
14,TFIT10040522,28/8/2018,10:26:24
15,TFIT15260826,28/8/2018,12:17:01
16,TUVT10100321,28/8/2018,10:58:28
17,TUVT20250333,28/8/2018,08:38:00
18,TFIT11241018,28/8/2018,08:07:32
19,TUVT06170419,28/8/2018,10:46:23
20,TFIT15240720,28/8/2018,08:40:05
21,TUVT20250333,28/8/2018,09:35:58
22,TUVT20040435,28/8/2018,11:01:12
23,TUVT10100321,28/8/2018,12:47:49
24,TUVT11170327,28/8/2018,12:26:11
25,TUVT06170419,28/8/2018,09:39:29
1,TUVT17230223,29/8/2018,10:43:14
2,TFIT16300632,29/8/2018,12:11:50
3,TUVT11170327,29/8/2018,09:37:33
4,TFIT16280428,29/8/2018,12:23:59
5,TFIT08261125,29/8/2018,11:44:56
6,TUVT20040435,29/8/2018,08:18:15
7,TFIT16300632,29/8/2018,09:44:14
8,TFIT16300632,29/8/2018,11:24:01
9,TFIT16300632,29/8/2018,09:17:31
10,TFIT16300632,29/8/2018,09:41:43
11,TUVT11070525,29/8/2018,08:43:48
12,TUVT06170419,29/8/2018,09:29:04
13,TFIT15260826,29/8/2018,12:33:42
14,TUVT20250333,29/8/2018,08:43:46
15,TFIT10040522,29/8/2018,08:48:33
16,TFIT06110919,29/8/2018,08:45:52
17,TFIT15240720,29/8/2018,09:03:54
18,TFIT16240724,29/8/2018,11:16:58
19,TFIT06211118,29/8/2018,11:43:41
20,TFIT11241018,29/8/2018,12:11:05
21,TUVT06170419,29/8/2018,10:24:11
22,TUVT20250333,29/8/2018,11:57:13
23,TUVT11070525,29/8/2018,10:39:31
24,TUVT10100321,29/8/2018,09:21:47
25,TUVT17230223,29/8/2018,10:44:17
1,TUVT17230223,30/8/2018,10:14:08
2,TUVT11170327,30/8/2018,11:19:35
3,TFIT08261125,30/8/2018,09:05:41
4,TUVT20040435,30/8/2018,10:13:32
5,TFIT16300632,30/8/2018,11:52:38
6,TFIT16280428,30/8/2018,10:53:56
7,TUVT20040435,30/8/2018,11:16:32
8,TUVT17230223,30/8/2018,12:50:46
9,TFIT16300632,30/8/2018,08:25:45
10,TFIT16280428,30/8/2018,12:13:26
11,TFIT11241018,30/8/2018,11:48:27
12,TFIT06211118,30/8/2018,11:43:44
13,TFIT15240720,30/8/2018,09:53:46
14,TFIT06110919,30/8/2018,10:17:18
15,TFIT16180930,30/8/2018,12:45:42
16,TFIT15260826,30/8/2018,08:51:00
17,TFIT10040522,30/8/2018,11:11:11
18,TUVT20250333,30/8/2018,09:00:25
19,TUVT10100321,30/8/2018,11:08:08
20,TFIT16240724,30/8/2018,11:26:39
21,TUVT10100321,30/8/2018,11:34:06
22,TUVT20250333,30/8/2018,12:45:40
23,TUVT11170327,30/8/2018,11:02:17
24,TUVT17230223,30/8/2018,11:37:48
25,TUVT06170419,30/8/2018,12:07:37
1,TFIT16280428,31/8/2018,09:10:52
2,TUVT11170327,31/8/2018,12:51:23
3,TUVT17230223,31/8/2018,11:38:45
4,TFIT08261125,31/8/2018,10:25:04
5,TUVT20040435,31/8/2018,11:52:19
6,TFIT16300632,31/8/2018,08:17:06
7,TFIT16280428,31/8/2018,11:59:22
8,TFIT16300632,31/8/2018,09:52:07
9,TFIT16280428,31/8/2018,10:54:05
10,TUVT17230223,31/8/2018,09:51:02
11,TFIT15260826,31/8/2018,09:47:58
12,TFIT06110919,31/8/2018,08:48:44
13,TFIT10040522,31/8/2018,08:59:51
14,TFIT16180930,31/8/2018,08:18:42
15,TUVT20250333,31/8/2018,10:59:40
16,TFIT11241018,31/8/2018,12:33:20
17,TFIT06211118,31/8/2018,09:15:37
18,TFIT16240724,31/8/2018,09:33:53
19,TUVT06170419,31/8/2018,11:19:39
20,TFIT15240720,31/8/2018,10:32:10
21,TUVT06170419,31/8/2018,09:02:17
22,TUVT17230223,31/8/2018,11:58:18
23,TUVT10100321,31/8/2018,12:09:21
24,TUVT11170327,31/8/2018,10:10:01
25,TUVT20040435,31/8/2018,10:12:10
1,TUVT11170327,3/9/2018,08:26:54
2,TFIT16300632,3/9/2018,12:58:52
3,TFIT08261125,3/9/2018,12:59:47
4,TUVT17230223,3/9/2018,08:30:41
5,TFIT16280428,3/9/2018,10:39:26
6,TUVT20040435,3/9/2018,12:58:15
7,TFIT16300632,3/9/2018,09:39:10
8,TFIT08261125,3/9/2018,12:57:15
9,EMPTY,3/9/2018,12:56:22
10,TFIT08261125,3/9/2018,12:59:03
11,TFIT16240724,3/9/2018,08:59:46
12,TFIT06211118,3/9/2018,12:59:27
13,TUVT11070525,3/9/2018,12:58:21
14,TFIT10040522,3/9/2018,12:58:44
15,TFIT06110919,3/9/2018,12:58:07
16,TFIT16180930,3/9/2018,12:57:49
17,TUVT06170419,3/9/2018,12:59:51
18,TFIT15240720,3/9/2018,12:59:44
19,TUVT20250333,3/9/2018,12:58:13
20,TUVT10100321,3/9/2018,09:06:19
21,TUVT11170327,3/9/2018,12:56:27
22,TUVT11070525,3/9/2018,12:59:48
23,TUVT20250333,3/9/2018,08:47:02
24,TUVT10100321,3/9/2018,12:58:51
25,TUVT20040435,3/9/2018,12:59:31
1,TUVT11170327,4/9/2018,12:04:00
2,TFIT08261125,4/9/2018,12:10:22
3,TFIT16280428,4/9/2018,09:45:28
4,TUVT17230223,4/9/2018,11:43:52
5,TUVT20040435,4/9/2018,11:42:59
6,TFIT16300632,4/9/2018,10:16:32
7,TFIT16280428,4/9/2018,08:10:07
8,TFIT08261125,4/9/2018,10:56:56
9,TFIT16280428,4/9/2018,08:33:47
10,TUVT20040435,4/9/2018,10:34:25
11,TFIT10040522,4/9/2018,08:03:56
12,TFIT06211118,4/9/2018,12:39:29
13,TFIT16240724,4/9/2018,12:33:16
14,TUVT06170419,4/9/2018,10:01:39
15,TFIT15260826,4/9/2018,12:35:08
16,TFIT06110919,4/9/2018,12:41:19
17,TUVT11070525,4/9/2018,12:22:52
18,TFIT16180930,4/9/2018,08:06:30
19,TUVT10100321,4/9/2018,12:22:16
20,TFIT15240720,4/9/2018,10:38:49
21,TUVT11070525,4/9/2018,08:14:25
22,TUVT20040435,4/9/2018,10:58:51
23,TUVT20250333,4/9/2018,08:12:57
24,TUVT10100321,4/9/2018,08:48:52
25,TUVT11170327,4/9/2018,11:01:52
1,TUVT11170327,5/9/2018,11:58:04
2,TFIT16280428,5/9/2018,12:39:37
3,TFIT08261125,5/9/2018,09:47:51
4,TUVT20040435,5/9/2018,12:54:21
5,TFIT16300632,5/9/2018,12:19:29
6,TUVT17230223,5/9/2018,12:00:31
7,TFIT16280428,5/9/2018,10:05:09
8,TUVT20040435,5/9/2018,09:05:09
9,TUVT20040435,5/9/2018,11:07:25
10,TUVT11170327,5/9/2018,10:00:41
11,TUVT10100321,5/9/2018,08:42:01
12,TFIT06110919,5/9/2018,09:10:13
13,TUVT11070525,5/9/2018,10:29:36
14,TFIT15240720,5/9/2018,12:25:20
15,TFIT10040522,5/9/2018,10:44:50
16,TFIT15260826,5/9/2018,11:05:43
17,TFIT16240724,5/9/2018,09:26:53
18,TUVT06170419,5/9/2018,12:16:52
19,TUVT20250333,5/9/2018,09:50:48
20,TFIT06211118,5/9/2018,08:41:19
21,TUVT17230223,5/9/2018,09:30:06
22,TUVT06170419,5/9/2018,10:20:28
23,TUVT20250333,5/9/2018,11:07:43
24,TUVT11170327,5/9/2018,08:30:18
25,TUVT10100321,5/9/2018,08:47:05
1,TUVT11170327,6/9/2018,11:10:15
2,TFIT16280428,6/9/2018,11:31:32
3,TFIT08261125,6/9/2018,08:48:33
4,TUVT20040435,6/9/2018,08:50:07
5,TFIT16300632,6/9/2018,09:25:16
6,TUVT17230223,6/9/2018,10:14:05
7,TUVT11170327,6/9/2018,10:53:52
8,TFIT16300632,6/9/2018,12:11:31
9,TFIT08261125,6/9/2018,12:50:38
10,TUVT20040435,6/9/2018,09:30:12
11,TUVT20250333,6/9/2018,11:02:03
12,TUVT11070525,6/9/2018,10:07:08
13,TFIT06211118,6/9/2018,10:24:39
14,TFIT15260826,6/9/2018,09:51:34
15,TFIT16240724,6/9/2018,08:05:29
16,TUVT06170419,6/9/2018,09:07:41
17,TFIT15240720,6/9/2018,11:55:00
18,TUVT10100321,6/9/2018,11:12:55
19,TFIT06110919,6/9/2018,10:38:43
20,TFIT10040522,6/9/2018,11:55:12
21,TUVT17230223,6/9/2018,12:52:14
22,TUVT11070525,6/9/2018,09:16:36
23,TUVT06170419,6/9/2018,10:59:04
24,TUVT11170327,6/9/2018,08:17:57
25,TUVT20040435,6/9/2018,08:01:29
1,TFIT08261125,7/9/2018,12:45:33
2,TUVT17230223,7/9/2018,10:50:24
3,TFIT16300632,7/9/2018,11:07:07
4,TUVT11170327,7/9/2018,10:39:50
5,TFIT16280428,7/9/2018,09:19:29
6,TUVT20040435,7/9/2018,11:19:13
7,TFIT16280428,7/9/2018,12:57:21
8,TFIT16280428,7/9/2018,09:38:26
9,TFIT16280428,7/9/2018,12:16:59
10,TUVT11170327,7/9/2018,11:59:51
11,TFIT15240720,7/9/2018,09:03:00
12,TUVT11070525,7/9/2018,08:53:12
13,TFIT16240724,7/9/2018,08:02:35
14,TFIT06110919,7/9/2018,11:14:21
15,TFIT10040522,7/9/2018,09:47:27
16,TFIT15260826,7/9/2018,10:39:12
17,TUVT06170419,7/9/2018,09:30:57
18,TFIT06211118,7/9/2018,10:54:18
19,TUVT20250333,7/9/2018,12:00:00
20,TUVT10100321,7/9/2018,11:57:26
21,TUVT20250333,7/9/2018,10:16:17
22,TUVT11070525,7/9/2018,11:28:44
23,TUVT20040435,7/9/2018,08:15:09
24,TUVT10100321,7/9/2018,11:20:54
25,TUVT17230223,7/9/2018,11:47:34
1,TUVT17230223,10/9/2018,10:17:16
2,TUVT11170327,10/9/2018,08:28:17
3,TFIT08261125,10/9/2018,12:16:24
4,TUVT20040435,10/9/2018,10:59:11
5,TFIT16280428,10/9/2018,10:51:03
6,TFIT16300632,10/9/2018,12:00:19
7,TUVT11170327,10/9/2018,11:27:42
8,TFIT08261125,10/9/2018,09:49:10
9,TUVT11170327,10/9/2018,09:05:32
10,TUVT20040435,10/9/2018,11:38:17
11,TFIT06110919,10/9/2018,08:08:27
12,TUVT06170419,10/9/2018,11:00:40
13,TUVT20250333,10/9/2018,12:57:49
14,TFIT15260826,10/9/2018,12:12:20
15,TFIT15240720,10/9/2018,10:58:11
16,TUVT10100321,10/9/2018,08:54:06
17,TFIT06211118,10/9/2018,10:05:02
18,TFIT16180930,10/9/2018,10:03:34
19,TUVT11070525,10/9/2018,12:31:21
20,TFIT10040522,10/9/2018,11:01:18
21,TUVT17230223,10/9/2018,10:05:39
22,TUVT11170327,10/9/2018,12:13:28
23,TUVT06170419,10/9/2018,10:21:37
24,TUVT10100321,10/9/2018,12:55:32
25,TUVT20250333,10/9/2018,11:50:34
1,TFIT16300632,11/9/2018,09:12:49
2,TFIT16280428,11/9/2018,10:29:15
3,TUVT17230223,11/9/2018,12:46:45
4,TFIT08261125,11/9/2018,09:16:41
5,TUVT20040435,11/9/2018,08:43:02
6,TUVT11170327,11/9/2018,10:09:56
7,TUVT11170327,11/9/2018,10:26:44
8,TFIT08261125,11/9/2018,08:44:11
9,TFIT08261125,11/9/2018,09:30:41
10,TFIT08261125,11/9/2018,12:47:48
11,TFIT10040522,11/9/2018,09:35:05
12,TFIT15240720,11/9/2018,12:00:56
13,TFIT06110919,11/9/2018,12:53:16
14,TUVT20250333,11/9/2018,10:00:28
15,TFIT16180930,11/9/2018,11:47:31
16,TUVT06170419,11/9/2018,09:56:34
17,TUVT11070525,11/9/2018,10:16:25
18,TFIT16240724,11/9/2018,08:16:27
19,TUVT10100321,11/9/2018,12:27:45
20,TFIT06211118,11/9/2018,10:37:03
21,TUVT17230223,11/9/2018,10:56:19
22,TUVT20040435,11/9/2018,08:05:16
23,TUVT06170419,11/9/2018,09:09:12
24,TUVT11170327,11/9/2018,11:28:44
25,TUVT10100321,11/9/2018,10:55:25
1,TUVT20040435,12/9/2018,12:38:50
2,TFIT16300632,12/9/2018,08:22:47
3,TUVT11170327,12/9/2018,10:35:47
4,TFIT16280428,12/9/2018,10:55:55
5,TUVT17230223,12/9/2018,09:37:30
6,TFIT08261125,12/9/2018,09:01:11
7,TUVT17230223,12/9/2018,11:16:25
8,TUVT17230223,12/9/2018,11:03:49
9,TFIT16300632,12/9/2018,09:21:56
10,TUVT17230223,12/9/2018,09:04:06
11,TUVT10100321,12/9/2018,12:36:04
12,TUVT06170419,12/9/2018,10:21:24
13,TFIT16180930,12/9/2018,08:53:14
14,TFIT06211118,12/9/2018,12:19:15
15,TFIT10040522,12/9/2018,10:21:57
16,TFIT15260826,12/9/2018,10:03:33
17,TFIT11241018,12/9/2018,11:08:49
18,TUVT20250333,12/9/2018,08:15:38
19,TFIT16240724,12/9/2018,11:17:11
20,TFIT06110919,12/9/2018,12:21:41
21,TUVT17230223,12/9/2018,12:16:43
22,TUVT20250333,12/9/2018,08:55:54
23,TUVT06170419,12/9/2018,12:53:38
24,TUVT11170327,12/9/2018,10:42:59
25,TUVT10100321,12/9/2018,10:03:32
1,TUVT17230223,13/9/2018,08:10:40
2,TUVT20040435,13/9/2018,08:06:43
3,TFIT08261125,13/9/2018,10:08:34
4,TFIT16280428,13/9/2018,09:36:25
5,TUVT11170327,13/9/2018,08:05:44
6,TFIT16300632,13/9/2018,10:44:54
